text_content,title,city,source_platform,content_language,post_date,post_date_precision,review_rating,poi_id,poi_name,poi_category,detected_language,source_record_id,record_id,title_has_text,body_has_text,text_scope,text_length_chars,snownlp_positive_prob,snownlp_centered_score,sentiment_category,sentiment_norm,sentiment_score,emotional_intensity_score,reviewed_positive_terms_matched,reviewed_negative_terms_matched,reviewed_recommendation_terms_matched,transport_access,wayfinding_signage,language_information_gap,staff_communication,booking_ticketing,waiting_crowding,price_value,cleanliness_comfort,opening_hours_availability,itinerary_fit_time_cost,accessibility_mobility,food_amenities_gap,scenic_nature,temples_spiritual,history_culture,dinosaurs_museums,food_local_cuisine,hot_springs_relaxation,crafts_shopping,fan_pilgrimage_pop_culture,accommodation,seasonal_events,positive_sentiment,negative_sentiment,recommendation_intent,friction_codes,any_friction,topic_codes,any_topic,enjoyment_evidence_codes,any_enjoyment_evidence
春天櫻花配合雪山景色，值得一去。,,Toyama,google_review,zh,2026-05-12T12:07:37+00:00,exact,5,ChIJMa0Onwya918R8_ZU2ohNK6I,Fugan Canal Kansui Park,nature_scenic,zh-cn,4961fb865177,4961fb865177,False,True,title_and_body,16,0.999084,0.998168,positive,0.999084,0.998168,0.998168,值得,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,[],False,"['scenic_nature', 'seasonal_events']",True,['positive_sentiment'],True
停車很方便，在夜晚的燈光下的確非常美，建議可以晚上特別來逛一下,,Toyama,google_review,zh,2026-04-29T05:15:10+00:00,exact,5,ChIJMa0Onwya918R8_ZU2ohNK6I,Fugan Canal Kansui Park,nature_scenic,zh-tw,1db2b8b5a024,1db2b8b5a024,False,True,title_and_body,31,0.82656,0.653119,positive,0.82656,0.653119,0.653119,美,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,['transport_access'],True,[],False,['positive_sentiment'],True
好漂亮😍,,Toyama,google_review,zh,2026-04-14T08:00:52+00:00,exact,5,ChIJMa0Onwya918R8_ZU2ohNK6I,Fugan Canal Kansui Park,nature_scenic,zh-cn,3227de90e625,3227de90e625,False,True,title_and_body,4,0.932665,0.865331,positive,0.932665,0.865331,0.865331,好,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
日本古風文化，不錯去,,Toyama,google_review,zh,2026-05-18T03:43:03+00:00,exact,5,ChIJ3-o6DtHwGGARL03njNlo6R0,Hokuriku Minka Museum,museum_cultural,zh-tw,ae78332d548a,ae78332d548a,False,True,title_and_body,10,0.663901,0.327802,positive,0.663901,0.327802,0.327802,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,[],False,['history_culture'],True,[],False
"可以看的很多日本的特色建築。
2025.11.06",,Toyama,google_review,zh,2025-11-19T22:09:37+00:00,exact,4,ChIJ3-o6DtHwGGARL03njNlo6R0,Hokuriku Minka Museum,museum_cultural,zh-tw,d432081a4370,d432081a4370,False,True,title_and_body,25,0.737258,0.474516,positive,0.737258,0.474516,0.474516,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,[],False,['history_culture'],True,[],False
非常适合一家人,,Toyama,google_review,zh,2025-09-30T08:00:34+00:00,exact,5,ChIJ3-o6DtHwGGARL03njNlo6R0,Hokuriku Minka Museum,museum_cultural,zh-cn,c21711f61bdc,c21711f61bdc,False,True,title_and_body,7,0.53597,0.07194,positive,0.53597,0.07194,0.07194,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
"今天來到高岡美術館——哆啦A夢創作者 藤子・F・不二雄老師的故鄉與紀念館。很特別的是，今天是 2025 年 12 月 1 日，剛好也是這個展覽的 10 週年。通常星期一是休館日，但今天特別開放，讓我覺得格外幸運。

展場內人不多，氣氛非常安靜舒適。參觀費用是 500 日圓，但需要注意的是：
📸 館內作品禁止拍照或錄影
📸 只能在走廊區域與館外拍攝

館內的展覽讓我深受感動，從昭和年代一路到平成，完整呈現了藤子老師的創作歷程、人生故事，以及他在每個時期筆下的情感。尤其是看見他對漫畫的堅持、熱情，以及那份純粹的愛，真的會讓人心裡暖暖的。

如果你喜歡哆啦A夢，真的非常推薦來這裡走走。不只能更了解藤子老師的世界，附近也有幾個隱藏版的小景點可以順路探訪。一邊散步、一邊回想小時候看哆啦A夢的感動，會是一趟很值得、很療癒的旅程。",,Toyama,google_review,zh,2025-12-01T09:54:58+00:00,exact,5,ChIJ7-U1upqQ918RDqqFUKtm5F8,Takaoka Craft Museum,museum_cultural,zh-tw,1b3124e7cb71,1b3124e7cb71,False,True,title_and_body,363,0.999993,0.999987,positive,0.999993,0.999987,0.999987,好|值得|美|推薦|喜歡,,推薦,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,[],False,"['scenic_nature', 'temples_spiritual', 'dinosaurs_museums', 'fan_pilgrimage_pop_culture']",True,"['recommendation_intent', 'positive_sentiment']",True
4楼和6楼的展需要购票，其他楼层是图书馆，不用买票。内部建筑装修是用了大量木头为主要装饰，简约中透着繁琐。,,Toyama,google_review,zh,2025-07-14T05:42:07+00:00,exact,4,ChIJ7-U1upqQ918RDqqFUKtm5F8,Takaoka Craft Museum,museum_cultural,zh-cn,4ad3d4d097d1,4ad3d4d097d1,False,True,title_and_body,53,0.648489,0.296977,positive,0.648489,0.296977,0.296977,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,[],False,['history_culture'],True,[],False
為了多啦A夢而去，展覽展示了藤子老師的生平，為何立志要成為漫畫家，還有他的手稿及一個短篇動畫片故事可以觀看，值得一去,,Toyama,google_review,zh,2024-06-24T06:09:50+00:00,exact,5,ChIJ7-U1upqQ918RDqqFUKtm5F8,Takaoka Craft Museum,museum_cultural,zh-tw,887ccae82896,887ccae82896,False,True,title_and_body,58,0.401032,-0.197936,negative,0.401032,-0.197936,0.197936,值得,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,[],False,"['dinosaurs_museums', 'fan_pilgrimage_pop_culture']",True,['positive_sentiment'],True
"位於富山城址公園裡面
因為下大雨所以順便進去裡面參觀，門票200日圓。
展覽室在2樓，介紹著戰國時代建城之後，有400年歷史的富山城，值得探索早期的歷史跟文化，值回票價，也值得走一回。
不知道是不是下雨的關係，人很少。
2025.10.05",,Toyama,google_review,zh,2025-10-18T15:26:37+00:00,exact,5,ChIJIUuL8oiQ918RRDSj4lSch5U,Nanto City Museum,museum_cultural,zh-tw,bef52e31125a,bef52e31125a,False,True,title_and_body,120,0.87294,0.74588,positive,0.87294,0.74588,0.74588,值得,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,['booking_ticketing'],True,"['history_culture', 'dinosaurs_museums']",True,['positive_sentiment'],True
很棒的一個地點,,Toyama,google_review,zh,2025-03-26T02:30:19+00:00,exact,5,ChIJT_33UVuQ918RERtDJD7kiGA,Toyama Science Museum,museum_cultural,zh-tw,483c8486dda1,483c8486dda1,False,True,title_and_body,7,0.571536,0.143071,positive,0.571536,0.143071,0.143071,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
位於高岡城址公園內，主要祈求小朋友健康的學習。,,Toyama,google_review,zh,2026-04-15T03:41:57+00:00,exact,4,ChIJV7DW5LSC918REkTibGgC9jU,Imizu Shrine,temple_shrine,zh-tw,01a56cfbd87a,01a56cfbd87a,False,True,title_and_body,23,0.870383,0.740766,positive,0.870383,0.740766,0.740766,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,[],False,['history_culture'],True,[],False
"在三月底的時候跟著旅行團來造訪
剛好看到馬年的御朱印
櫻花已經開始慢慢綻放",,Toyama,google_review,zh,2026-04-03T00:35:39+00:00,exact,5,ChIJV7DW5LSC918REkTibGgC9jU,Imizu Shrine,temple_shrine,zh-tw,5fee2545544e,5fee2545544e,False,True,title_and_body,37,0.094732,-0.810536,negative,0.094732,-0.810536,0.810536,好,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,[],False,"['scenic_nature', 'temples_spiritual']",True,['positive_sentiment'],True
3月盛開的紅梅非常美，整體的氛圍也還不錯。,,Toyama,google_review,zh,2026-04-02T06:19:13+00:00,exact,5,ChIJV7DW5LSC918REkTibGgC9jU,Imizu Shrine,temple_shrine,zh-tw,ed240f245ba9,ed240f245ba9,False,True,title_and_body,21,0.282699,-0.434601,negative,0.282699,-0.434601,0.434601,美,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
越中総鎮守一宮射水神社。（202603）【滞在時間30分】,,Toyama,google_review,zh,2026-03-27T22:59:00+00:00,exact,3,ChIJV7DW5LSC918REkTibGgC9jU,Imizu Shrine,temple_shrine,zh-tw,be0525ef7c05,be0525ef7c05,False,True,title_and_body,29,0.51441,0.02882,neutral,0.51441,0.02882,0.02882,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,[],False,['temples_spiritual'],True,[],False
2024.10.24参拝,,Toyama,google_review,zh,2025-11-29T02:50:24+00:00,exact,5,ChIJV7DW5LSC918REkTibGgC9jU,Imizu Shrine,temple_shrine,zh-cn,13f7b3c1c269,13f7b3c1c269,False,True,title_and_body,12,0.586511,0.173022,positive,0.586511,0.173022,0.173022,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
寺廟的祈福,,Toyama,google_review,zh,2025-11-06T06:11:58+00:00,exact,4,ChIJV7DW5LSC918REkTibGgC9jU,Imizu Shrine,temple_shrine,zh-cn,38193dc5019c,38193dc5019c,False,True,title_and_body,5,0.669569,0.339138,positive,0.669569,0.339138,0.339138,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,[],False,['temples_spiritual'],True,[],False
"参拝日：令和7年8月16日
駐車場：小竹藪駐車場(無料)
御朱印：直書き",,Toyama,google_review,zh,2025-08-24T05:23:20+00:00,exact,4,ChIJV7DW5LSC918REkTibGgC9jU,Imizu Shrine,temple_shrine,zh-tw,4063bfd3524b,4063bfd3524b,False,True,title_and_body,36,0.068319,-0.863363,negative,0.068319,-0.863363,0.863363,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,[],False,['temples_spiritual'],True,[],False
在城跡公園中的神社，蠻漂亮的，御朱印也漂亮。,,Toyama,google_review,zh,2025-05-06T16:23:32+00:00,exact,5,ChIJV7DW5LSC918REkTibGgC9jU,Imizu Shrine,temple_shrine,zh-tw,43b2e2a59753,43b2e2a59753,False,True,title_and_body,22,0.962819,0.925639,positive,0.962819,0.925639,0.925639,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,[],False,"['temples_spiritual', 'history_culture']",True,[],False
"濃厚的漁港氛圍，品嚐產地直送的新鮮海味

我們吃的是套餐式的定食，餐點內容非常豐富。最令人驚豔的莫過於那鍋以鋁箔紙包裹的海鮮鍋，鮮味完全融入湯頭中，每一口喝下去都是大海的鮮甜，好喝。定食內搭配的炸豬排也處理得剛剛好外酥內嫩，與鮮甜的海鮮鍋形成了完美的搭配。
不僅食物本身美味，整個用餐環境非常舒適",,Toyama,google_review,zh,2026-05-24T00:08:49+00:00,exact,5,ChIJ4yrNS-id918R_wPnq3LCJHY,Kitokito Market,food_dining,zh-tw,bb2e91a453c3,bb2e91a453c3,False,True,title_and_body,148,0.976578,0.953157,positive,0.976578,0.953157,0.953157,好|美|新鮮,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,[],False,['food_local_cuisine'],True,['positive_sentiment'],True
在這裡一定要吃螃蟹🦀！非常鮮甜,,Toyama,google_review,zh,2026-05-01T02:37:01+00:00,exact,5,ChIJ4yrNS-id918R_wPnq3LCJHY,Kitokito Market,food_dining,zh-tw,ebbd165670c5,ebbd165670c5,False,True,title_and_body,15,0.80713,0.61426,positive,0.80713,0.61426,0.61426,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,[],False,['food_local_cuisine'],True,[],False
很喜欢这个地方，食物的性价比超高，环境也很舒适,,Toyama,google_review,zh,2026-04-29T08:51:06+00:00,exact,5,ChIJ4yrNS-id918R_wPnq3LCJHY,Kitokito Market,food_dining,zh-cn,c26b483d2d43,c26b483d2d43,False,True,title_and_body,23,0.999863,0.999725,positive,0.999863,0.999725,0.999725,喜欢,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
很高興我們在這裡發現好的餐廳，飯的品質很棒，第一次感受到炸物水準一流，雖然門口的螃蟹還沒有開始，必須下午一點才有新鮮煮好的螃蟹！服務人員也很熱心,,Toyama,google_review,zh,2026-04-28T03:03:11+00:00,exact,5,ChIJ4yrNS-id918R_wPnq3LCJHY,Kitokito Market,food_dining,zh-tw,33bd0e4c811c,33bd0e4c811c,False,True,title_and_body,72,0.999475,0.998949,positive,0.999475,0.998949,0.998949,好|新鮮,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,[],False,['food_local_cuisine'],True,['positive_sentiment'],True
¥7000，食左只紅楚蟹（凍食）味道一般,,Toyama,google_review,zh,2026-04-24T05:22:29+00:00,exact,4,ChIJ4yrNS-id918R_wPnq3LCJHY,Kitokito Market,food_dining,zh-cn,2c6037fa3643,2c6037fa3643,False,True,title_and_body,20,0.43186,-0.136279,negative,0.43186,-0.136279,0.136279,,一般,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,[],False,[],False,[],False
有美味的蟹和清潔的食堂,,Toyama,google_review,zh,2026-04-23T18:56:13+00:00,exact,4,ChIJ4yrNS-id918R_wPnq3LCJHY,Kitokito Market,food_dining,zh-cn,66ec2881f8e9,66ec2881f8e9,False,True,title_and_body,11,0.618108,0.236215,positive,0.618108,0.236215,0.236215,美,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
便宜好吃的大雪蟹再加上新湊大橋，這一路值得,,Toyama,google_review,zh,2026-04-22T00:07:45+00:00,exact,5,ChIJ4yrNS-id918R_wPnq3LCJHY,Kitokito Market,food_dining,zh-tw,3a7754c260d1,3a7754c260d1,False,True,title_and_body,21,0.986625,0.973249,positive,0.986625,0.973249,0.973249,好|值得|好吃,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,[],False,['food_local_cuisine'],True,['positive_sentiment'],True
午餐在這邊享用,,Toyama,google_review,zh,2026-03-28T13:21:36+00:00,exact,5,ChIJ4yrNS-id918R_wPnq3LCJHY,Kitokito Market,food_dining,zh-tw,7357b2e6ec78,7357b2e6ec78,False,True,title_and_body,7,0.800262,0.600523,positive,0.800262,0.600523,0.600523,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
海鲜很新鲜 价格也相对市区实惠一些。能体验一下当地的生活气息 也是很不错。,,Toyama,google_review,zh,2026-02-28T12:55:40+00:00,exact,4,ChIJ4yrNS-id918R_wPnq3LCJHY,Kitokito Market,food_dining,zh-cn,254b43970742,254b43970742,False,True,title_and_body,37,0.999816,0.999633,positive,0.999816,0.999633,0.999633,新鲜,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,[],False,"['food_local_cuisine', 'crafts_shopping']",True,['positive_sentiment'],True
一個靠近富山市區的高處景點，這次是4月17日來訪，拍攝雨晴海岸火車後趕來，可惜天氣多雲沒法看到夕照連峰，這是第二次造訪此處。開山始祖雕像以及故事，對此行立山的傳說和旅程，劃下美好的句點。,,Toyama,google_review,zh,2026-05-11T11:19:52+00:00,exact,5,ChIJ17fJOWea918RkwzbZoHIDrY,Kureha Hills,nature_scenic,zh-tw,5a7124f3b691,5a7124f3b691,False,True,title_and_body,93,0.059497,-0.881005,negative,0.059497,-0.881005,0.881005,好|美,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
這裡是我在富山這幾天看立山連峰最好的一個觀看點，沒有之一。,,Toyama,google_review,zh,2026-02-14T06:07:18+00:00,exact,5,ChIJ17fJOWea918RkwzbZoHIDrY,Kureha Hills,nature_scenic,zh-tw,262201ae375e,262201ae375e,False,True,title_and_body,29,0.272334,-0.455332,negative,0.272334,-0.455332,0.455332,好,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
要看立山連峰，其中一個必來景點，正！,,Toyama,google_review,zh,2025-11-28T07:05:08+00:00,exact,5,ChIJ17fJOWea918RkwzbZoHIDrY,Kureha Hills,nature_scenic,zh-tw,b9c2192827a9,b9c2192827a9,False,True,title_and_body,18,0.802964,0.605928,positive,0.802964,0.605928,0.605928,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
"2025.11.16
展望台位在櫻花廣場再往上一點，視野遼闊遠眺立山連峰鳥瞰富山市街景，意外撿到新幹線交會的畫面，期許櫻花季時能再訪，拍櫻花佐白雪立山",,Toyama,google_review,zh,2025-11-18T10:50:29+00:00,exact,5,ChIJ17fJOWea918RkwzbZoHIDrY,Kureha Hills,nature_scenic,zh-tw,07ec7c6d7d77,07ec7c6d7d77,False,True,title_and_body,75,0.102639,-0.794722,negative,0.102639,-0.794722,0.794722,,,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,['transport_access'],True,['scenic_nature'],True,[],False
看得到風景，但是小小的,,Toyama,google_review,zh,2025-06-12T01:55:40+00:00,exact,4,ChIJ17fJOWea918RkwzbZoHIDrY,Kureha Hills,nature_scenic,zh-tw,05f8deab65bd,05f8deab65bd,False,True,title_and_body,11,0.912208,0.824416,positive,0.912208,0.824416,0.824416,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,[],False,['scenic_nature'],True,[],False
眺望良し,,Toyama,google_review,zh,2025-06-04T04:50:57+00:00,exact,5,ChIJ17fJOWea918RkwzbZoHIDrY,Kureha Hills,nature_scenic,zh-tw,802f63305f5a,802f63305f5a,False,True,title_and_body,4,0.784827,0.569654,positive,0.784827,0.569654,0.569654,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
"很美，可以看到背靠立山连峰的富山市景。
白天与夜晚各有千秋，强烈推荐早晚各来一次。",,Toyama,google_review,zh,2025-05-13T18:37:17+00:00,exact,5,ChIJ17fJOWea918RkwzbZoHIDrY,Kureha Hills,nature_scenic,zh-cn,e12b8be1e58a,e12b8be1e58a,False,True,title_and_body,41,0.956891,0.913782,positive,0.956891,0.913782,0.913782,推荐|美,,推荐,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,[],False,[],False,"['recommendation_intent', 'positive_sentiment']",True
很熱情的服務人員，我是外國遊客，語言不通，還是很熱情，教導會館內的多媒體設備，大推，裡面有壯觀的山車,,Toyama,google_review,zh,2025-10-13T14:21:05+00:00,exact,5,ChIJC6m5drqC918RsFud7Vw-RtU,Takaoka Okumura Memorial Museum,museum_cultural,zh-tw,446dee2d57e3,446dee2d57e3,False,True,title_and_body,50,0.003201,-0.993598,negative,0.003201,-0.993598,0.993598,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
服務人員很熱情，冰淇淋很好吃，裡面的御車模型好酷！,,Toyama,google_review,zh,2025-10-12T05:09:56+00:00,exact,5,ChIJC6m5drqC918RsFud7Vw-RtU,Takaoka Okumura Memorial Museum,museum_cultural,zh-tw,ec64229150a1,ec64229150a1,False,True,title_and_body,25,0.974142,0.948285,positive,0.974142,0.948285,0.948285,好|很好|好吃,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,[],False,['food_local_cuisine'],True,['positive_sentiment'],True
"此次高岡之行，最意外的收穫當屬高岡禦車山會館。

原本只是順道打卡，卻在這裡沉浸式讀懂了高岡禦車山祭的百年底蘊，無論是對傳統文化感興趣的遊客，還是想帶孩子感受地方特色的家庭，都值得專程前來。

會館的整體氛圍安靜又充滿儀式感，一進門就被大廳裡擺放的一比一版禦車山實物吸引。精緻的木雕、絢麗的彩繪，細節處盡顯巧奪天工，旁邊的文字解說和圖文展板，清晰梳理了禦車山祭從起源到發展的歷史脈絡 —— 原來這項始於江戶時代的祭典，不僅是當地人，山祭從起源到發展的歷史脈絡 —— 原來這項始於江戶時代的祭典，不僅是當地人主教豐收的故事，更藏著豐收的工藝。館內也透過老照片、舊時服飾、禦車山製作工具等展品，還原了過去籌備祭典的場景，彷彿穿越時空，看到了先輩們為祭典忙碌的身影，那種厚重的歷史感，是單純看巡行無法體會到的。

最讓人驚喜的是會館裡的互動小遊戲，完全打破了傳統展館 「只能看不能動」 的沉悶感。有模擬組裝禦車山部件的拼圖遊戲，透過親手拼接，能直觀感受到禦車山結構的巧妙，大人小孩都玩得不亦樂乎。這些遊戲不是單純的娛樂，而是把祭典的知識點藏在其中，透過拼圖了解禦車山的構造，讓原本可能略顯枯燥的歷史介紹，變得生動又好記。

每年 5 月 1 日禦車山祭的熱鬧場景 —— 當巨大的御車山在街道上巡行，伴隨著鼓樂聲和人們的歡呼，那種盛況足以讓人熱血沸騰。",,Toyama,google_review,zh,2025-09-22T06:10:47+00:00,exact,4,ChIJC6m5drqC918RsFud7Vw-RtU,Takaoka Okumura Memorial Museum,museum_cultural,zh-tw,122504dddfae,122504dddfae,False,True,title_and_body,572,0.814432,0.628864,positive,0.814432,0.628864,0.628864,好|值得|驚喜,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,[],False,"['temples_spiritual', 'history_culture', 'dinosaurs_museums', 'seasonal_events']",True,['positive_sentiment'],True
